frame_no,timestamp_sec,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,count_mode,event_type,line_index,counted,motion_state,avg_per_frame,displacement,moving,in_roi
521,17.3667,787,car,0.9258,1731,620,1919,695,1825.0,657.5,multiline,none,-1,False,stationary,3.0,33.01,False,True
521,17.3667,672,car,0.8828,1173,584,1350,665,1261.5,624.5,multiline,none,-1,False,stationary,6.96,76.54,False,True
521,17.3667,463,truck,0.7311,552,475,860,631,706.0,553.0,multiline,none,-1,False,stationary,6.57,72.16,False,True
521,17.3667,763,person,0.6218,1597,237,1607,254,1602.0,245.5,multiline,none,-1,False,stationary,0.93,10.17,False,True
522,17.4,787,car,0.9068,1724,620,1919,695,1821.5,657.5,multiline,none,-1,False,stationary,3.05,33.56,False,True
522,17.4,672,car,0.8698,1166,584,1342,665,1254.0,624.5,multiline,none,-1,False,stationary,7.12,78.32,False,True
522,17.4,463,truck,0.7616,550,475,855,628,702.5,551.5,multiline,none,-1,False,stationary,6.22,68.18,False,True
522,17.4,763,person,0.5708,1598,237,1607,254,1602.5,245.5,multiline,none,-1,False,stationary,0.83,9.08,False,True
523,17.4333,787,car,0.9105,1716,619,1917,694,1816.5,656.5,multiline,none,-1,False,stationary,3.15,34.61,False,True
523,17.4333,672,car,0.9117,1159,583,1335,664,1247.0,623.5,multiline,none,-1,False,stationary,7.21,79.29,False,True
523,17.4333,463,truck,0.8037,547,475,851,626,699.0,550.5,multiline,none,-1,False,stationary,5.89,64.6,False,True
523,17.4333,763,person,0.5597,1598,237,1608,254,1603.0,245.5,multiline,none,-1,False,stationary,0.75,8.2,False,True
524,17.4667,787,car,0.889,1710,619,1915,694,1812.5,656.5,multiline,none,-1,False,stationary,3.24,35.66,False,True
524,17.4667,672,car,0.8821,1152,583,1328,664,1240.0,623.5,multiline,none,-1,False,stationary,7.27,79.92,False,True
524,17.4667,463,truck,0.6909,544,475,846,625,695.0,550.0,multiline,none,-1,False,stationary,5.62,61.61,False,True
524,17.4667,763,person,0.5537,1599,237,1608,254,1603.5,245.5,multiline,none,-1,False,stationary,0.68,7.42,False,True
525,17.5,787,car,0.9057,1703,618,1911,694,1807.0,656.0,multiline,none,-1,False,stationary,3.4,37.38,False,True
525,17.5,672,car,0.8819,1146,583,1321,663,1233.5,623.0,multiline,none,-1,False,stationary,7.26,79.81,False,True
525,17.5,463,truck,0.6395,539,474,842,624,690.5,549.0,multiline,none,-1,False,stationary,5.36,58.82,False,True
525,17.5,763,person,0.4431,1599,237,1608,254,1603.5,245.5,multiline,none,-1,False,stationary,0.62,6.76,False,True
526,17.5333,787,car,0.8711,1696,618,1906,693,1801.0,655.5,multiline,none,-1,False,stationary,3.61,39.71,False,True
526,17.5333,672,car,0.7862,1139,582,1314,663,1226.5,622.5,multiline,none,-1,False,stationary,7.21,79.35,False,True
526,17.5333,463,truck,0.5322,537,474,839,623,688.0,548.5,multiline,none,-1,False,stationary,5.1,55.95,False,True
526,17.5333,763,person,0.5472,1599,237,1609,255,1604.0,246.0,multiline,none,-1,False,stationary,0.56,6.15,False,True
527,17.5667,787,car,0.9114,1689,618,1900,693,1794.5,655.5,multiline,none,-1,False,stationary,3.86,42.47,False,True
527,17.5667,672,car,0.7952,1138,582,1307,662,1222.5,622.0,multiline,none,-1,False,stationary,7.08,77.86,False,True
527,17.5667,463,truck,0.5494,535,473,836,623,685.5,548.0,multiline,none,-1,False,stationary,4.84,53.1,False,True
527,17.5667,763,person,0.6138,1600,237,1610,255,1605.0,246.0,multiline,none,-1,False,stationary,0.53,5.74,False,True
528,17.6,787,car,0.8807,1680,617,1894,693,1787.0,655.0,multiline,none,-1,False,stationary,4.15,45.65,False,True
528,17.6,672,car,0.7427,1138,582,1300,661,1219.0,621.5,multiline,none,-1,False,stationary,6.86,75.5,False,True
528,17.6,463,truck,0.6813,532,473,833,622,682.5,547.5,multiline,none,-1,False,stationary,4.59,50.38,False,True
528,17.6,763,person,0.6301,1600,237,1611,255,1605.5,246.0,multiline,none,-1,False,stationary,0.52,5.67,False,True
529,17.6333,787,car,0.9011,1672,617,1888,693,1780.0,655.0,multiline,none,-1,False,stationary,4.47,49.1,False,True
529,17.6333,672,car,0.8046,1131,582,1293,661,1212.0,621.5,multiline,none,-1,False,stationary,6.72,73.93,False,True
529,17.6333,463,truck,0.5503,512,472,829,622,670.5,547.0,multiline,none,-1,False,stationary,4.62,50.68,False,True
529,17.6333,763,person,0.5966,1601,236,1612,255,1606.5,245.5,multiline,none,-1,False,stationary,0.53,5.81,False,True
530,17.6667,787,car,0.9127,1665,616,1881,693,1773.0,654.5,multiline,none,-1,False,stationary,4.78,52.58,False,True
530,17.6667,672,car,0.5411,1124,581,1286,660,1205.0,620.5,multiline,none,-1,False,stationary,6.62,72.75,False,True
530,17.6667,463,truck,0.5918,491,472,825,621,658.0,546.5,multiline,none,-1,False,stationary,4.84,53.12,False,True
530,17.6667,763,person,0.6123,1601,236,1612,255,1606.5,245.5,multiline,none,-1,False,stationary,0.53,5.73,False,True
531,17.7,787,car,0.8943,1659,616,1873,692,1766.0,654.0,multiline,none,-1,False,stationary,5.1,56.07,False,True
531,17.7,672,car,0.6955,1117,581,1279,660,1198.0,620.5,multiline,none,-1,False,stationary,6.53,71.8,False,True
531,17.7,463,truck,0.4529,473,472,820,621,646.5,546.5,multiline,none,-1,False,stationary,5.19,56.86,False,True
531,17.7,763,person,0.686,1602,236,1613,255,1607.5,245.5,multiline,none,-1,False,stationary,0.52,5.67,False,True
532,17.7333,787,car,0.8957,1652,616,1866,692,1759.0,654.0,multiline,none,-1,False,stationary,5.42,59.56,False,True
532,17.7333,672,car,0.7026,1109,580,1272,660,1190.5,620.0,multiline,none,-1,False,stationary,6.51,71.56,False,True
532,17.7333,763,person,0.6183,1603,236,1613,254,1608.0,245.0,multiline,none,-1,False,stationary,0.54,5.81,False,True
533,17.7667,787,car,0.9014,1645,616,1858,692,1751.5,654.0,multiline,none,-1,False,stationary,5.75,63.22,False,True
533,17.7667,672,car,0.7776,1099,579,1265,660,1182.0,619.5,multiline,none,-1,False,stationary,6.52,71.75,False,True
533,17.7667,763,person,0.614,1603,236,1614,254,1608.5,245.0,multiline,none,-1,False,stationary,0.55,5.91,False,True
533,17.7667,463,truck,0.6398,459,471,814,621,636.5,546.0,multiline,none,-1,False,stationary,5.6,61.38,False,True
534,17.8,787,car,0.9045,1637,616,1850,691,1743.5,653.5,multiline,none,-1,False,stationary,6.06,66.65,False,True
534,17.8,672,car,0.6797,1090,578,1258,660,1174.0,619.0,multiline,none,-1,False,stationary,6.57,72.22,False,True
534,17.8,763,person,0.643,1604,236,1614,254,1609.0,245.0,multiline,none,-1,False,stationary,0.55,5.96,False,True
534,17.8,463,truck,0.3603,447,471,807,620,627.0,545.5,multiline,none,-1,False,stationary,6.05,66.36,False,True
535,17.8333,787,car,0.9077,1630,616,1842,691,1736.0,653.5,multiline,none,-1,False,stationary,6.37,70.09,False,True
535,17.8333,672,car,0.7056,1082,577,1251,660,1166.5,618.5,multiline,none,-1,False,stationary,6.61,72.7,False,True
535,17.8333,763,person,0.6709,1604,236,1614,254,1609.0,245.0,multiline,none,-1,False,stationary,0.54,5.84,False,True
535,17.8333,463,truck,0.5296,438,471,801,620,619.5,545.5,multiline,none,-1,False,stationary,6.47,70.98,False,True
536,17.8667,787,car,0.8703,1623,615,1833,691,1728.0,653.0,multiline,none,-1,False,stationary,6.66,73.22,False,True
536,17.8667,672,car,0.4458,1075,577,1244,660,1159.5,618.5,multiline,none,-1,False,stationary,6.65,73.2,False,True
536,17.8667,763,person,0.6688,1604,236,1615,254,1609.5,245.0,multiline,none,-1,False,stationary,0.55,5.91,False,True
536,17.8667,463,truck,0.3521,428,471,795,620,611.5,545.5,multiline,none,-1,False,stationary,6.87,75.37,False,True
537,17.9,787,car,0.8752,1615,615,1825,690,1720.0,652.5,multiline,none,-1,False,stationary,6.91,75.95,False,True
537,17.9,672,car,0.4017,1067,577,1237,660,1152.0,618.5,multiline,none,-1,False,stationary,6.7,73.68,False,True
537,17.9,763,person,0.6616,1605,236,1615,254,1610.0,245.0,multiline,none,-1,False,stationary,0.55,5.98,False,True
538,17.9333,787,car,0.8984,1608,615,1816,690,1712.0,652.5,multiline,none,-1,False,stationary,7.11,78.24,False,True
538,17.9333,672,car,0.4543,1060,576,1230,661,1145.0,618.5,multiline,none,-1,False,stationary,6.82,75.02,False,True
538,17.9333,763,person,0.6896,1605,236,1616,254,1610.5,245.0,multiline,none,-1,False,stationary,0.54,5.86,False,True
539,17.9667,787,car,0.8317,1602,615,1808,690,1705.0,652.5,multiline,none,-1,False,stationary,7.23,79.56,False,True
539,17.9667,763,person,0.6367,1605,236,1616,254,1610.5,245.0,multiline,none,-1,False,stationary,0.51,5.59,False,True
539,17.9667,859,car,0.3138,1201,575,1309,605,1255.0,590.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
539,17.9667,463,truck,0.4744,419,470,785,618,602.0,544.0,multiline,none,-1,False,stationary,7.28,80.0,False,True
540,18.0,763,person,0.5266,1605,236,1617,254,1611.0,245.0,multiline,none,-1,False,stationary,0.48,5.22,False,True
540,18.0,463,truck,0.6744,409,470,775,617,592.0,543.5,multiline,none,-1,False,stationary,7.79,85.63,False,True
540,18.0,672,car,0.4282,1051,576,1220,660,1135.5,618.0,multiline,none,-1,False,stationary,7.09,78.01,False,True
541,18.0333,763,person,0.5433,1606,236,1617,254,1611.5,245.0,multiline,none,-1,False,stationary,0.47,5.16,False,True
541,18.0333,463,truck,0.7812,401,469,767,616,584.0,542.5,multiline,none,-1,False,stationary,8.3,91.22,False,True
541,18.0333,672,car,0.6024,1043,576,1212,660,1127.5,618.0,multiline,none,-1,False,stationary,7.3,80.3,False,True
541,18.0333,787,car,0.41,1597,615,1798,690,1697.5,652.5,multiline,none,-1,False,stationary,7.33,80.6,False,True
542,18.0667,763,person,0.6217,1606,236,1618,254,1612.0,245.0,multiline,none,-1,False,stationary,0.45,4.94,False,True
542,18.0667,672,car,0.4605,1038,575,1204,659,1121.0,617.0,multiline,none,-1,False,stationary,7.42,81.62,False,True
542,18.0667,787,car,0.2674,1594,615,1788,690,1691.0,652.5,multiline,none,-1,False,stationary,7.37,81.1,False,True
543,18.1,763,person,0.6609,1606,236,1618,254,1612.0,245.0,multiline,none,-1,False,stationary,0.42,4.6,False,True
543,18.1,672,car,0.3563,1030,575,1196,658,1113.0,616.5,multiline,none,-1,False,stationary,7.53,82.83,False,True
543,18.1,463,truck,0.458,395,469,757,614,576.0,541.5,multiline,none,-1,False,stationary,8.79,96.62,False,True
544,18.1333,763,person,0.6363,1607,236,1619,254,1613.0,245.0,multiline,none,-1,False,stationary,0.42,4.56,False,True
544,18.1333,672,car,0.3647,1021,577,1188,658,1104.5,617.5,multiline,none,-1,False,stationary,7.63,83.95,False,True
545,18.1667,763,person,0.6782,1607,236,1620,254,1613.5,245.0,multiline,none,-1,False,stationary,0.41,4.54,False,True
545,18.1667,672,car,0.3096,1013,579,1181,657,1097.0,618.0,multiline,none,-1,False,stationary,7.67,84.32,False,True
546,18.2,763,person,0.6753,1608,236,1620,254,1614.0,245.0,multiline,none,-1,False,stationary,0.43,4.7,False,True
546,18.2,672,car,0.3842,1006,581,1173,657,1089.5,619.0,multiline,none,-1,False,stationary,7.68,84.37,False,True
547,18.2333,763,person,0.6443,1609,236,1621,254,1615.0,245.0,multiline,none,-1,False,stationary,0.45,4.98,False,True
548,18.2667,763,person,0.6065,1610,236,1622,254,1616.0,245.0,multiline,none,-1,False,stationary,0.48,5.33,False,True
548,18.2667,672,car,0.3642,996,583,1164,656,1080.0,619.5,multiline,none,-1,False,stationary,7.74,85.11,False,True
549,18.3,763,person,0.5981,1611,236,1622,254,1616.5,245.0,multiline,none,-1,False,stationary,0.51,5.57,False,True
549,18.3,672,car,0.4974,988,584,1155,655,1071.5,619.5,multiline,none,-1,False,stationary,7.84,86.12,False,True
550,18.3333,763,person,0.5804,1611,236,1622,254,1616.5,245.0,multiline,none,-1,False,stationary,0.52,5.72,False,True
551,18.3667,763,person,0.5579,1612,236,1622,254,1617.0,245.0,multiline,none,-1,False,stationary,0.53,5.82,False,True
552,18.4,763,person,0.5869,1613,236,1622,254,1617.5,245.0,multiline,none,-1,False,stationary,0.54,5.89,False,True
553,18.4333,763,person,0.4929,1613,236,1623,254,1618.0,245.0,multiline,none,-1,False,stationary,0.54,5.92,False,True
553,18.4333,672,car,0.3615,975,585,1140,654,1057.5,619.5,multiline,none,-1,False,stationary,8.1,89.05,False,True
554,18.4667,763,person,0.5156,1614,236,1623,254,1618.5,245.0,multiline,none,-1,False,stationary,0.56,6.13,False,True
554,18.4667,672,car,0.3203,963,585,1128,654,1045.5,619.5,multiline,none,-1,False,stationary,8.43,92.71,False,True
555,18.5,763,person,0.4697,1614,236,1623,254,1618.5,245.0,multiline,none,-1,False,stationary,0.54,5.91,False,True
556,18.5333,763,person,0.5307,1614,236,1624,254,1619.0,245.0,multiline,none,-1,False,stationary,0.52,5.76,False,True
557,18.5667,763,person,0.4851,1615,236,1624,254,1619.5,245.0,multiline,none,-1,False,stationary,0.52,5.68,False,True
557,18.5667,463,truck,0.5781,368,467,729,612,548.5,539.5,multiline,none,-1,False,stationary,9.6,105.57,False,True
558,18.6,763,person,0.4815,1615,236,1625,255,1620.0,245.5,multiline,none,-1,False,stationary,0.5,5.45,False,True
559,18.6333,763,person,0.4364,1615,236,1626,255,1620.5,245.5,multiline,none,-1,False,stationary,0.47,5.13,False,True
560,18.6667,763,person,0.4743,1616,236,1627,255,1621.5,245.5,multiline,none,-1,False,stationary,0.47,5.09,False,True
560,18.6667,879,car,0.3833,271,516,336,603,303.5,559.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
561,18.7,763,person,0.4505,1616,236,1627,255,1621.5,245.5,multiline,none,-1,False,stationary,0.47,5.07,False,True
561,18.7,879,car,0.4756,269,517,334,603,301.5,560.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
562,18.7333,763,person,0.5502,1617,236,1628,255,1622.5,245.5,multiline,none,-1,False,stationary,0.48,5.23,False,True
562,18.7333,879,car,0.4539,268,517,331,602,299.5,559.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
563,18.7667,763,person,0.5896,1617,236,1628,254,1622.5,245.0,multiline,none,-1,False,stationary,0.47,5.14,False,True
563,18.7667,879,truck,0.3605,266,517,329,602,297.5,559.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
564,18.8,763,person,0.644,1618,236,1629,254,1623.5,245.0,multiline,none,-1,False,stationary,0.49,5.27,False,True
564,18.8,879,car,0.4545,261,516,325,602,293.0,559.0,multiline,none,-1,False,recently_moving,1.46,5.83,True,True
564,18.8,463,truck,0.3189,338,466,700,610,519.0,538.0,multiline,none,-1,False,stationary,10.67,117.36,False,True
565,18.8333,763,person,0.6982,1619,236,1630,254,1624.5,245.0,multiline,none,-1,False,stationary,0.51,5.53,False,True
565,18.8333,879,car,0.6972,258,515,321,602,289.5,558.5,multiline,none,-1,False,recently_moving,1.75,8.7,True,True
565,18.8333,463,truck,0.3133,324,465,679,609,501.5,537.0,multiline,none,-1,False,stationary,11.56,127.14,False,True
566,18.8667,763,person,0.6097,1620,236,1630,254,1625.0,245.0,multiline,none,-1,False,stationary,0.54,5.87,False,True
566,18.8667,879,car,0.6033,256,514,318,600,287.0,557.0,multiline,none,-1,False,recently_moving,1.93,11.48,True,True
566,18.8667,463,truck,0.2546,310,463,661,607,485.5,535.0,multiline,none,-1,False,stationary,12.33,135.62,False,True
567,18.9,763,person,0.6107,1620,236,1630,254,1625.0,245.0,multiline,none,-1,False,stationary,0.55,5.92,False,True
567,18.9,463,truck,0.6515,297,462,647,606,472.0,534.0,multiline,none,-1,False,stationary,12.96,142.55,False,True
567,18.9,882,car,0.4322,910,570,1008,634,959.0,602.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
567,18.9,883,car,0.369,1336,620,1530,682,1433.0,651.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
568,18.9333,763,person,0.5841,1620,236,1630,254,1625.0,245.0,multiline,none,-1,False,stationary,0.53,5.77,False,True
568,18.9333,463,truck,0.566,286,461,637,605,461.5,533.0,multiline,none,-1,False,stationary,13.47,148.13,False,True
568,18.9333,882,car,0.3986,908,569,1005,637,956.5,603.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
568,18.9333,883,car,0.8068,1335,617,1528,682,1431.5,649.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
569,18.9667,763,person,0.6752,1621,236,1631,254,1626.0,245.0,multiline,none,-1,False,stationary,0.54,5.84,False,True
569,18.9667,463,truck,0.5982,275,461,630,605,452.5,533.0,multiline,none,-1,False,stationary,13.83,152.1,False,True
569,18.9667,882,car,0.4921,906,569,1000,639,953.0,604.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
569,18.9667,883,car,0.7849,1333,615,1525,682,1429.0,648.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
570,19.0,763,person,0.6943,1621,236,1632,254,1626.5,245.0,multiline,none,-1,False,stationary,0.54,5.9,False,True
570,19.0,463,truck,0.5744,267,460,624,604,445.5,532.0,multiline,none,-1,False,stationary,13.98,153.8,False,True
570,19.0,882,car,0.273,906,568,996,641,951.0,604.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
570,19.0,883,car,0.833,1329,612,1520,681,1424.5,646.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
570,19.0,672,car,0.361,927,579,1091,651,1009.0,615.0,multiline,none,-1,False,stationary,9.51,104.54,False,True
571,19.0333,763,person,0.6858,1621,236,1632,254,1626.5,245.0,multiline,none,-1,False,stationary,0.51,5.58,False,True
571,19.0333,463,truck,0.6917,261,460,620,604,440.5,532.0,multiline,none,-1,False,stationary,13.92,153.14,False,True
571,19.0333,883,car,0.6972,1324,611,1515,682,1419.5,646.5,multiline,none,-1,False,recently_moving,2.03,8.01,True,True
571,19.0333,672,car,0.683,899,576,1062,647,980.5,611.5,multiline,none,-1,False,stationary,10.87,119.43,False,True
572,19.0667,763,person,0.6701,1621,236,1633,254,1627.0,245.0,multiline,none,-1,False,stationary,0.51,5.56,False,True
572,19.0667,463,truck,0.6996,256,459,617,603,436.5,531.0,multiline,none,-1,False,stationary,13.76,151.32,False,True
572,19.0667,883,car,0.5704,1318,611,1508,681,1413.0,646.0,multiline,none,-1,False,recently_moving,2.52,12.38,True,True
572,19.0667,672,car,0.6381,876,573,1039,646,957.5,609.5,multiline,none,-1,False,stationary,12.29,134.9,False,True
573,19.1,763,person,0.6614,1621,236,1634,254,1627.5,245.0,multiline,none,-1,False,stationary,0.49,5.36,False,True
573,19.1,463,truck,0.6344,250,459,613,604,431.5,531.5,multiline,none,-1,False,stationary,13.55,149.06,False,True
573,19.1,883,car,0.6388,1312,610,1500,681,1406.0,645.5,multiline,none,-1,False,recently_moving,2.99,17.67,True,True
573,19.1,672,car,0.8356,857,572,1020,644,938.5,608.0,multiline,none,-1,False,stationary,13.55,148.84,False,True
574,19.1333,763,person,0.7096,1621,236,1634,254,1627.5,245.0,multiline,none,-1,False,stationary,0.48,5.22,False,True
574,19.1333,463,truck,0.4855,244,458,606,604,425.0,531.0,multiline,none,-1,False,stationary,12.75,140.23,False,True
574,19.1333,883,car,0.8286,1306,609,1492,680,1399.0,644.5,multiline,none,-1,False,recently_moving,3.41,23.59,True,True
574,19.1333,672,car,0.8401,841,572,1003,642,922.0,607.0,multiline,none,-1,False,stationary,14.64,160.72,False,True
575,19.1667,763,person,0.6692,1622,236,1635,254,1628.5,245.0,multiline,none,-1,False,stationary,0.47,5.13,False,True
575,19.1667,463,truck,0.4219,242,458,605,605,423.5,531.5,multiline,none,-1,False,stationary,11.33,124.66,False,True
575,19.1667,883,car,0.8641,1300,607,1481,678,1390.5,642.5,multiline,none,-1,False,recently_moving,3.85,30.5,True,True
575,19.1667,672,car,0.4271,827,572,990,641,908.5,606.5,multiline,none,-1,False,moving,15.53,170.57,True,True
